timestamp,price
1745856318079,93638.1
1745856318579,93634.1
1745856319079,93634.1
1745856319579,93634.1
1745856320079,93634.2
1745856320579,93642.2
1745856321079,93662.0
1745856321579,93663.9
1745856322079,93681.3
1745856322579,93682.1
1745856323079,93685.4
1745856323579,93684.3
1745856324079,93684.2
1745856324579,93666.1
1745856325079,93666.1
1745856325579,93666.1
1745856326079,93656.5
1745856326579,93656.4
1745856327079,93656.5
1745856327579,93649.2
1745856328079,93640.5
1745856328579,93633.9
1745856329079,93634.0
1745856329579,93634.0
1745856330079,93634.0
1745856330579,93630.0
1745856331079,93629.9
1745856331579,93629.3
1745856332079,93629.9
1745856332579,93629.9
1745856333079,93629.2
1745856333579,93624.8
1745856334079,93624.8
1745856334579,93624.9
1745856335079,93624.9
1745856335579,93624.8
1745856336079,93624.8
1745856336579,93624.8
1745856337079,93620.1
1745856337579,93620.0
1745856338079,93620.1
1745856338579,93620.1
1745856339079,93618.5
1745856339579,93618.6
1745856340079,93618.5
1745856340579,93618.5
1745856341079,93618.5
1745856341579,93618.5
1745856342079,93605.1
1745856342579,93605.1
1745856343079,93605.0
1745856343579,93605.0
1745856344079,93605.0
1745856344579,93605.1
1745856345079,93605.0
1745856345579,93605.0
1745856346079,93605.0
1745856346579,93605.1
1745856347079,93605.0
1745856347579,93605.0
1745856348079,93605.0
1745856348579,93617.6
1745856349079,93617.6
1745856349579,93617.6
1745856350079,93617.5
1745856350579,93617.5
1745856351079,93617.5
1745856351579,93620.3
1745856352079,93623.2
1745856352579,93627.9
1745856353079,93627.9
1745856353579,93614.1
1745856354079,93614.1
1745856354579,93614.1
1745856355079,93614.1
1745856355579,93619.9
1745856356079,93620.0
1745856356579,93619.9
1745856357079,93620.0
1745856357579,93620.0
1745856358079,93638.6
1745856358579,93655.0
1745856359079,93654.9
1745856359579,93654.9
1745856360079,93654.9
1745856360579,93654.9
1745856361079,93654.9
1745856361579,93655.0
1745856362079,93644.9
1745856362579,93644.9
1745856363079,93644.9
1745856363579,93644.8
1745856364079,93644.8
1745856364579,93644.8
1745856365079,93644.8
1745856365579,93644.9
1745856366079,93637.9
1745856366579,93637.9
1745856367079,93637.8
1745856367579,93637.8
1745856368079,93632.1
1745856368579,93637.7
1745856369079,93637.6
1745856369579,93637.6
1745856370079,93630.0
1745856370579,93630.1
1745856371079,93630.1
1745856371579,93630.0
1745856372079,93630.0
1745856372579,93630.0
1745856373079,93632.6
1745856373579,93632.6
1745856374079,93637.7
1745856374579,93637.6
1745856375079,93632.0
1745856375579,93632.0
1745856376079,93637.6
1745856376579,93637.6
1745856377079,93637.6
1745856377579,93637.6
1745856378079,93628.9
1745856378579,93628.5
1745856379079,93628.5
1745856379579,93628.5
1745856380079,93628.4
1745856380579,93628.4
1745856381079,93628.5
1745856381579,93635.7
1745856382079,93644.8
1745856382579,93654.9
1745856383079,93654.9
1745856383579,93654.9
1745856384079,93669.2
1745856384579,93658.1
1745856385079,93658.1
1745856385579,93658.0
1745856386079,93654.2
1745856386579,93654.2
1745856387079,93654.2
1745856387579,93646.1
1745856388079,93649.7
1745856388579,93649.7
1745856389079,93642.2
1745856389579,93642.1
1745856390079,93642.0
1745856390579,93642.1
1745856391079,93642.0
1745856391579,93642.1
1745856392079,93647.7
1745856392579,93647.8
1745856393079,93647.8
1745856393579,93647.8
1745856394079,93652.7
1745856394579,93652.7
1745856395079,93652.7
1745856395579,93652.7
1745856396079,93652.6
1745856396579,93652.7
1745856397079,93647.8
1745856397579,93647.8
1745856398079,93647.8
1745856398579,93647.9
1745856399079,93652.6
1745856399579,93650.1
1745856400079,93650.0
1745856400579,93650.0
1745856401079,93644.1
1745856401579,93644.0
1745856402079,93644.0
1745856402579,93644.0
1745856403079,93644.1
1745856403579,93644.1
1745856404079,93644.1
1745856404579,93652.6
1745856405079,93652.5
1745856405579,93652.5
1745856406079,93652.6
1745856406579,93652.6
1745856407079,93652.6
1745856407579,93652.7
1745856408079,93652.7
1745856408579,93652.6
1745856409079,93652.6
1745856409579,93652.6
1745856410079,93652.6
1745856410579,93652.7
1745856411079,93652.6
1745856411579,93652.6
1745856412079,93652.7
1745856412579,93670.0
1745856413079,93676.9
1745856413579,93680.0
1745856414079,93680.0
1745856414579,93679.9
1745856415079,93679.9
1745856415579,93680.0
1745856416079,93680.0
1745856416579,93687.1
1745856417079,93693.2
1745856417579,93699.9
1745856418079,93699.9
1745856418579,93700.0
1745856419079,93700.0
1745856419579,93705.3
1745856420079,93708.2
1745856420579,93708.2
1745856421079,93709.0
1745856421579,93705.4
1745856422079,93705.4
1745856422579,93704.1
1745856423079,93700.0
1745856423579,93700.0
1745856424079,93700.0
1745856424579,93700.0
1745856425079,93709.0
1745856425579,93719.8
1745856426079,93719.8
1745856426579,93719.9
1745856427079,93707.0
1745856427579,93705.7
1745856428079,93703.6
1745856428579,93688.1
1745856429079,93688.1
1745856429579,93711.9
1745856430079,93712.0
1745856430579,93706.1
1745856431079,93706.0
1745856431579,93706.1
1745856432079,93706.1
1745856432579,93706.0
1745856433079,93706.1
1745856433579,93706.1
1745856434079,93706.1
1745856434579,93695.4
1745856435079,93666.2
1745856435579,93666.2
1745856436079,93666.2
1745856436579,93666.0
1745856437079,93666.0
1745856437579,93666.1
1745856438079,93666.1
1745856438579,93666.1
1745856439079,93673.0
1745856439579,93699.6
1745856440079,93699.6
1745856440579,93699.9
1745856441079,93700.0
1745856441579,93700.0
1745856442079,93700.0
1745856442579,93700.0
1745856443079,93700.0
1745856443579,93700.0
1745856444079,93699.9
1745856444579,93690.4
1745856445079,93696.9
1745856445579,93699.5
1745856446079,93699.5
1745856446579,93699.5
1745856447079,93699.7
1745856447579,93703.9
1745856448079,93687.9
1745856448579,93684.1
1745856449079,93684.1
1745856449579,93684.1
1745856450079,93684.1
1745856450579,93674.1
1745856451079,93674.1
1745856451579,93674.1
1745856452079,93674.1
1745856452579,93674.1
1745856453079,93674.1
1745856453579,93683.3
1745856454079,93683.3
1745856454579,93683.4
1745856455079,93683.4
1745856455579,93682.9
1745856456079,93674.2
1745856456579,93666.1
1745856457079,93666.0
1745856457579,93666.0
1745856458079,93666.0
1745856458579,93666.1
1745856459079,93666.0
1745856459579,93656.5
1745856460079,93656.5
1745856460579,93656.4
1745856461079,93656.4
1745856461579,93656.5
1745856462079,93656.4
1745856462579,93656.5
1745856463079,93656.5
1745856463579,93656.5
1745856464079,93656.4
1745856464579,93656.5
1745856465079,93653.9
1745856465579,93653.8
1745856466079,93653.8
1745856466579,93653.8
1745856467079,93653.8
1745856467579,93653.8
1745856468079,93653.8
1745856468579,93653.8
1745856469079,93653.8
1745856469579,93644.0
1745856470079,93644.1
1745856470579,93644.1
1745856471079,93648.7
1745856471579,93650.0
1745856472079,93652.1
1745856472579,93652.0
1745856473079,93647.5
1745856473579,93647.5
1745856474079,93647.5
1745856474579,93644.5
1745856475079,93644.4
1745856475579,93644.1
1745856476079,93644.1
1745856476579,93644.0
1745856477079,93626.1
1745856477579,93644.9
1745856478079,93644.9
1745856478579,93644.9
1745856479079,93645.0
1745856479579,93644.9
1745856480079,93644.9
1745856480579,93644.9
1745856481079,93645.0
1745856481579,93644.9
1745856482079,93636.1
1745856482579,93636.1
1745856483079,93636.1
1745856483579,93636.1
1745856484079,93636.2
1745856484579,93632.2
1745856485079,93632.2
1745856485579,93632.2
1745856486079,93632.1
1745856486579,93632.1
1745856487079,93632.1
1745856487579,93632.1
1745856488079,93632.1
1745856488579,93632.2
1745856489079,93632.2
1745856489579,93645.9
1745856490079,93645.9
1745856490579,93646.0
1745856491079,93645.9
1745856491579,93646.0
1745856492079,93652.0
1745856492579,93651.4
1745856493079,93651.3
1745856493579,93651.3
1745856494079,93637.9
1745856494579,93632.2
1745856495079,93622.5
1745856495579,93617.7
1745856496079,93617.7
1745856496579,93620.9
1745856497079,93622.6
1745856497579,93629.5
1745856498079,93632.2
1745856498579,93632.2
1745856499079,93632.3
1745856499579,93632.4
1745856500079,93632.5
1745856500579,93645.0
1745856501079,93645.0
1745856501579,93646.1
1745856502079,93646.0
1745856502579,93646.1
1745856503079,93646.1
1745856503579,93646.1
1745856504079,93646.1
1745856504579,93646.1
1745856505079,93646.0
1745856505579,93656.4
1745856506079,93667.4
1745856506579,93667.4
1745856507079,93674.2
1745856507579,93683.2
1745856508079,93671.4
1745856508579,93671.4
1745856509079,93671.4
1745856509579,93671.4
1745856510079,93671.3
1745856510579,93671.4
1745856511079,93670.1
1745856511579,93670.2
1745856512079,93670.2
1745856512579,93667.4
1745856513079,93667.4
1745856513579,93667.3
1745856514079,93667.4
1745856514579,93681.0
1745856515079,93680.9
1745856515579,93680.9
1745856516079,93681.0
1745856516579,93673.8
1745856517079,93673.8
1745856517579,93673.8
1745856518079,93673.7
1745856518579,93673.7
1745856519079,93673.8
1745856519579,93673.8
1745856520079,93669.5
1745856520579,93669.6
1745856521079,93666.0
1745856521579,93666.1
1745856522079,93666.0
1745856522579,93669.6
1745856523079,93673.8
1745856523579,93673.8
1745856524079,93673.8
1745856524579,93667.0
1745856525079,93664.1
1745856525579,93664.1
1745856526079,93664.1
1745856526579,93664.1
1745856527079,93664.1
1745856527579,93664.2
1745856528079,93664.2
1745856528579,93664.2
1745856529079,93664.2
1745856529579,93664.2
1745856530079,93664.2
1745856530579,93664.2
1745856531079,93650.0
1745856531579,93650.0
1745856532079,93640.1
1745856532579,93640.1
1745856533079,93640.1
1745856533579,93638.2
1745856534079,93636.5
1745856534579,93620.1
1745856535079,93620.1
1745856535579,93620.1
1745856536079,93620.2
1745856536579,93620.1
1745856537079,93620.2
1745856537579,93620.2
1745856538079,93620.3
1745856538579,93630.6
1745856539079,93630.6
1745856539579,93630.7
1745856540079,93630.6
1745856540579,93630.6
1745856541079,93630.6
1745856541579,93630.7
1745856542079,93630.7
1745856542579,93630.6
1745856543079,93630.6
1745856543579,93630.7
1745856544079,93630.6
1745856544579,93630.6
1745856545079,93630.7
1745856545579,93620.2
1745856546079,93620.3
1745856546579,93620.3
1745856547079,93620.3
1745856547579,93620.3
1745856548079,93620.2
1745856548579,93620.2
1745856549079,93620.2
1745856549579,93620.0
1745856550079,93617.6
1745856550579,93617.6
1745856551079,93617.7
1745856551579,93617.7
1745856552079,93617.7
1745856552579,93617.6
1745856553079,93617.6
1745856553579,93617.6
1745856554079,93617.6
1745856554579,93617.6
1745856555079,93617.6
1745856555579,93617.6
1745856556079,93613.9
1745856556579,93611.1
1745856557079,93610.0
1745856557579,93610.1
1745856558079,93610.0
1745856558579,93610.0
1745856559079,93610.0
1745856559579,93610.1
1745856560079,93610.0
1745856560579,93610.1
1745856561079,93610.1
1745856561579,93617.8
1745856562079,93617.8
1745856562579,93617.8
1745856563079,93617.8
1745856563579,93617.8
1745856564079,93617.9
1745856564579,93617.9
1745856565079,93617.9
1745856565579,93617.9
1745856566079,93617.9
1745856566579,93617.9
1745856567079,93617.9
1745856567579,93617.9
1745856568079,93617.9
1745856568579,93617.9
1745856569079,93617.9
1745856569579,93617.9
1745856570079,93617.9
1745856570579,93617.9
1745856571079,93617.9
1745856571579,93617.9
1745856572079,93617.8
1745856572579,93617.8
1745856573079,93612.1
1745856573579,93612.1
1745856574079,93612.0
1745856574579,93610.1
1745856575079,93610.0
1745856575579,93610.0
1745856576079,93610.0
1745856576579,93605.8
1745856577079,93605.9
1745856577579,93605.9
1745856578079,93605.8
1745856578579,93605.8
1745856579079,93605.8
1745856579579,93605.8
1745856580079,93600.0
1745856580579,93600.0
1745856581079,93600.0
1745856581579,93600.0
1745856582079,93600.1
1745856582579,93600.0
1745856583079,93599.9
1745856583579,93582.0
1745856584079,93582.0
1745856584579,93582.0
1745856585079,93580.2
1745856585579,93580.1
1745856586079,93580.2
1745856586579,93580.1
1745856587079,93580.2
1745856587579,93580.1
1745856588079,93580.1
1745856588579,93580.1
1745856589079,93580.2
1745856589579,93580.1
1745856590079,93580.1
1745856590579,93580.2
1745856591079,93580.2
1745856591579,93580.1
1745856592079,93580.1
1745856592579,93580.2
1745856593079,93588.0
1745856593579,93588.0
1745856594079,93588.1
1745856594579,93588.0
1745856595079,93588.0
1745856595579,93588.0
1745856596079,93580.1
1745856596579,93580.2
1745856597079,93580.2
1745856597579,93580.1
1745856598079,93580.1
1745856598579,93580.1
1745856599079,93571.8
1745856599579,93571.5
1745856600079,93571.4
1745856600579,93571.5
1745856601079,93571.5
1745856601579,93571.5
1745856602079,93571.5
1745856602579,93571.4
1745856603079,93571.5
1745856603579,93580.8
1745856604079,93580.8
1745856604579,93580.2
1745856605079,93580.3
1745856605579,93571.5
1745856606079,93570.0
1745856606579,93570.1
1745856607079,93570.0
1745856607579,93569.9
1745856608079,93568.0
1745856608579,93568.0
1745856609079,93568.0
1745856609579,93568.0
1745856610079,93568.1
1745856610579,93568.1
1745856611079,93566.2
1745856611579,93566.1
1745856612079,93566.1
1745856612579,93566.2
1745856613079,93566.0
1745856613579,93566.0
1745856614079,93566.1
1745856614579,93565.2
1745856615079,93565.2
1745856615579,93562.2
1745856616079,93562.1
1745856616579,93560.1
1745856617079,93560.1
1745856617579,93564.7
1745856618079,93564.8
1745856618579,93564.8
1745856619079,93564.8
1745856619579,93566.2
1745856620079,93566.1
1745856620579,93566.1
1745856621079,93581.1
1745856621579,93581.2
1745856622079,93581.2
1745856622579,93581.2
1745856623079,93572.1
1745856623579,93572.0
1745856624079,93572.1
1745856624579,93572.1
